"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type"
"673",304.804416100161,0.492813319223394,0.571048615941212,0.543127643096032,"ML2","deep","R"
"674",304.876047525743,0.493225856294483,0.571982445212158,0.54385793695698,"ML2","deep","R"
"675",304.947678951325,0.493637321781347,0.572915016738967,0.544587887729628,"ML2","deep","R"
"676",305.019310376908,0.4940477031707,0.573846255553765,0.545317495655691,"ML2","deep","R"
"677",305.09094180249,0.494456987774028,0.574791872337147,0.546046760976657,"ML2","deep","R"
"678",305.162573228072,0.494865162725654,0.575879406378622,0.546775683933788,"ML2","deep","R"
"679",305.234204653655,0.495272214980484,0.576966091479262,0.547504264768117,"ML2","deep","R"
"680",305.305836079237,0.495678131311976,0.578051896952256,0.548232503720453,"ML2","deep","R"
"681",305.377467504819,0.496082898309892,0.579136789266436,0.548960401031379,"ML2","deep","R"
"682",305.449098930402,0.496486502378169,0.580220731787551,0.549687956941252,"ML2","deep","R"
"683",305.520730355984,0.496888929732747,0.58130368449619,0.550415171690204,"ML2","deep","R"
"684",305.592361781566,0.497290166399321,0.58238560368027,0.551142045518138,"ML2","deep","R"
"685",305.663993207149,0.49769019821111,0.583466441599834,0.55186857866474,"ML2","deep","R"
"686",305.735624632731,0.498089010806662,0.58454614612166,0.552594771369463,"ML2","deep","R"
"687",305.807256058313,0.498486589627553,0.585624660321046,0.553320623871541,"ML2","deep","R"
"688",305.878887483896,0.498882919916113,0.58670192204781,0.554046136409984,"ML2","deep","R"
"689",305.950518909478,0.499277986713202,0.587777863453357,0.554771309223573,"ML2","deep","R"
"690",306.02215033506,0.49967177485577,0.588852410475372,0.555496142550872,"ML2","deep","R"
"691",306.093781760643,0.500064268974717,0.589925482276381,0.556220636630217,"ML2","deep","R"
"692",306.165413186225,0.500455453492424,0.590996990632122,0.556944791699723,"ML2","deep","R"
"693",306.237044611807,0.500845312620421,0.59206683926532,0.557668607997282,"ML2","deep","R"
"694",306.30867603739,0.501233830357003,0.59313492312006,0.558392085760562,"ML2","deep","R"
"695",306.380307462972,0.501620990485046,0.594201127571576,0.559115225227011,"ML2","deep","R"
"696",306.451938888554,0.502006776569242,0.595265327565802,0.559838026633854,"ML2","deep","R"
"697",306.523570314137,0.502391171954106,0.596327386682586,0.560560490218094,"ML2","deep","R"
"698",306.595201739719,0.50277415976118,0.597387156115943,0.561282616216514,"ML2","deep","R"
"699",306.666833165301,0.503155722886913,0.598444473564161,0.562004404865672,"ML2","deep","R"
"700",306.738464590883,0.503535843999942,0.599499162022016,0.562725856401909,"ML2","deep","R"
"701",306.810096016466,0.503914505538901,0.600551028466675,0.563446971061345,"ML2","deep","R"
"702",306.881727442048,0.504291689709707,0.601599862428225,0.564167749079876,"ML2","deep","R"
"703",306.95335886763,0.50466737848323,0.602645434435003,0.564888190693181,"ML2","deep","R"
"704",307.024990293213,0.505041553592732,0.603687494323151,0.565608296136719,"ML2","deep","R"
"705",307.096621718795,0.505414196531386,0.604725769398966,0.566328065645728,"ML2","deep","R"
"706",307.168253144378,0.505785288549801,0.605759962441744,0.567047499455227,"ML2","deep","R"
"707",307.23988456996,0.506154810653326,0.606789749533885,0.567766597800016,"ML2","deep","R"
"708",307.311515995542,0.506522743599795,0.607814777704004,0.568485360914676,"ML2","deep","R"
"709",307.383147421124,0.506889067896726,0.608834662367782,0.569203789033569,"ML2","deep","R"
"710",307.454778846707,0.507253763798917,0.609848984550161,0.56992188239084,"ML2","deep","R"
"711",307.526410272289,0.507616811305827,0.610857287871357,0.570639641220414,"ML2","deep","R"
"712",307.598041697871,0.507978190159025,0.61185907527793,0.571357065755998,"ML2","deep","R"
"713",307.669673123454,0.508337879839602,0.612853805498973,0.572074156231084,"ML2","deep","R"
"714",307.741304549036,0.508695859565672,0.613840889206109,0.572790912878944,"ML2","deep","R"
"715",307.812935974618,0.509052108289619,0.6148196848548,0.573507335932634,"ML2","deep","R"
"716",307.884567400201,0.509406604695726,0.615789494183041,0.574223425624992,"ML2","deep","R"
"717",307.956198825783,0.509759327197381,0.616749557342308,0.574939182188641,"ML2","deep","R"
"718",308.027830251365,0.510110253934619,0.617699047634274,0.575654605855988,"ML2","deep","R"
"719",308.099461676948,0.51045936277143,0.618637065825616,0.57636969685922,"ML2","deep","R"
"720",308.17109310253,0.510806631293231,0.619562634012086,0.577084455430311,"ML2","deep","R"
"721",308.242724528112,0.511152036804303,0.620474689001989,0.577798881801021,"ML2","deep","R"
"722",308.314355953695,0.511495556324977,0.621372075188356,0.578512976202892,"ML2","deep","R"
"723",308.385987379277,0.511837166589359,0.622253536878513,0.579226738867252,"ML2","deep","R"
"724",308.457618804859,0.51217684404236,0.623117710049366,0.579940170025212,"ML2","deep","R"
"725",308.529250230442,0.512514564837495,0.62396311349681,0.580653269907673,"ML2","deep","R"
"726",308.600881656024,0.512850304833942,0.624788139348163,0.581366038745316,"ML2","deep","R"
"727",308.672513081606,0.513184039594172,0.625591042907595,0.582078476768613,"ML2","deep","R"
"728",308.744144507189,0.513515744381258,0.62636993180628,0.582790584207818,"ML2","deep","R"
"729",308.815775932771,0.513845394156451,0.627122754431459,0.583502361292973,"ML2","deep","R"
"730",308.887407358353,0.514172963576377,0.627889781785828,0.584213808253908,"ML2","deep","R"
"731",308.959038783936,0.514498426990665,0.628967295310942,0.584924925320239,"ML2","deep","R"
"732",309.030670209518,0.5148217584393,0.630044309253623,0.585635712721366,"ML2","deep","R"
"733",309.1023016351,0.51514293165016,0.631120823831239,0.586346170686482,"ML2","deep","R"
"734",309.173933060683,0.515461920036457,0.632196838981029,0.587056299444562,"ML2","deep","R"
"735",309.245564486265,0.515778696694149,0.633272353757746,0.587766099224373,"ML2","deep","R"
"736",309.317195911847,0.5160932343996,0.634347364435072,0.588475570254469,"ML2","deep","R"
"737",309.38882733743,0.516405505606963,0.63542185852244,0.589184712763191,"ML2","deep","R"
"738",309.460458763012,0.516715482445738,0.636495795912288,0.589893526978669,"ML2","deep","R"
"739",309.532090188594,0.517023136718369,0.637569049482783,0.590602013128824,"ML2","deep","R"
"740",309.603721614177,0.517328439897836,0.638641217978637,0.591310171441362,"ML2","deep","R"
"741",309.675353039759,0.517631363125097,0.639711036570798,0.592018002143783,"ML2","deep","R"
"742",309.746984465341,0.517931877206967,0.640774520169268,0.592725505463374,"ML2","deep","R"
"743",309.818615890924,0.51822995261341,0.641819115314342,0.59343268162721,"ML2","deep","R"
"744",309.890247316506,0.518525559475596,0.642805282012677,0.594139530862161,"ML2","deep","R"
"745",309.961878742088,0.518818667583272,0.643608506533592,0.594846053394882,"ML2","deep","R"
"746",310.033510167671,0.519109246382718,0.643836938553268,0.595552249451821,"ML2","deep","R"
"747",310.105141593253,0.519397264974244,0.642270471581272,0.596258119259219,"ML2","deep","R"
"748",310.176773018835,0.519682692110278,0.636289664393863,0.596963663043103,"ML2","deep","R"
"749",310.248404444418,0.519965496192922,0.617094841138034,0.597668881029295,"ML2","deep","R"
"750",310.32003587,0.520245645272007,0.613098849633362,0.598373773443407,"ML2","deep","R"
"751",292.36579877,0.393305338282242,0.464307193044612,0.390101999148586,"SL3","shallow","R"
"752",292.437364849799,0.397519738602534,0.465311197079479,0.400214921772769,"SL3","shallow","R"
"753",292.508930929598,0.398879518791561,0.466314709829291,0.409337657127241,"SL3","shallow","R"
"754",292.580497009398,0.400238430525982,0.467317731654561,0.417569143502775,"SL3","shallow","R"
"755",292.652063089197,0.401596468614522,0.468320262915443,0.424999809302256,"SL3","shallow","R"
"756",292.723629168996,0.402953627706967,0.469322303971743,0.431712011766777,"SL3","shallow","R"
"757",292.795195248795,0.404309902289841,0.470323855182913,0.437780520905561,"SL3","shallow","R"
"758",292.866761328594,0.405665286681953,0.471324916908054,0.443273028437991,"SL3","shallow","R"
"759",292.938327408394,0.407019775029841,0.472325489505919,0.448250665621472,"SL3","shallow","R"
"760",293.009893488193,0.408295282047914,0.473325573334905,0.452768517433869,"SL3","shallow","R"
"761",293.081459567992,0.409506138852947,0.474325168753063,0.456876123672867,"SL3","shallow","R"
"762",293.153025647791,0.410716330644784,0.475324276118095,0.460617960135297,"SL3","shallow","R"
"763",293.22459172759,0.411925855802486,0.476322895787351,0.464033895178662,"SL3","shallow","R"
"764",293.29615780739,0.413134712647643,0.477321028117833,0.467159618691046,"SL3","shallow","R"
"765",293.367723887189,0.414342899442818,0.478318673466195,0.470027041856031,"SL3","shallow","R"
"766",293.439289966988,0.415550414389962,0.479315832188743,0.472664667149752,"SL3","shallow","R"
"767",293.510856046787,0.416757255628776,0.480312504641436,0.47509792879799,"SL3","shallow","R"
"768",293.582422126586,0.417963421235032,0.481308691179886,0.477349504499115,"SL3","shallow","R"
"769",293.653988206386,0.419168909218856,0.482304392159358,0.479439599624529,"SL3","shallow","R"
"770",293.725554286185,0.420373717522954,0.483299607934769,0.481386205377569,"SL3","shallow","R"
"771",293.797120365984,0.421577844020805,0.484326592551458,0.483205332554608,"SL3","shallow","R"
"772",293.868686445783,0.422781286514795,0.485396141158661,0.484911222633111,"SL3","shallow","R"
"773",293.940252525582,0.423984042734305,0.486461295792646,0.486516537931222,"SL3","shallow","R"
"774",294.011818605382,0.425186110333751,0.487522826245857,0.48803253255819,"SL3","shallow","R"
"775",294.083384685181,0.426387486890569,0.48858134964029,0.489469205818019,"SL3","shallow","R"
"776",294.15495076498,0.427588169903153,0.489637360748906,0.490835439649968,"SL3","shallow","R"
"777",294.226516844779,0.428788156788725,0.490691256293318,0.492139121597129,"SL3","shallow","R"
"778",294.298082924578,0.429987444881168,0.491743354413371,0.493387254694375,"SL3","shallow","R"
"779",294.369649004377,0.431186031428788,0.492830776231821,0.494586055563534,"SL3","shallow","R"
"780",294.441215084177,0.432383913592019,0.49395324782913,0.495741041900755,"SL3","shallow","R"
"781",294.512781163976,0.433581088441074,0.495074747038319,0.496857110440302,"SL3","shallow","R"
"782",294.584347243775,0.43477755295353,0.496195361585126,0.497938606382597,"SL3","shallow","R"
"783",294.655913323574,0.435973304011848,0.497315161342671,0.498989385183094,"SL3","shallow","R"
"784",294.727479403373,0.437168338400832,0.498434201986721,0.500012867513023,"SL3","shallow","R"
"785",294.799045483173,0.438362652805024,0.499552527901399,0.50101208812379,"SL3","shallow","R"
"786",294.870611562972,0.439556243806021,0.500670174489252,0.501989739273578,"SL3","shallow","R"
"787",294.942177642771,0.440749107879731,0.501787170007956,0.502948209307733,"SL3","shallow","R"
"788",295.01374372257,0.441941241393554,0.50290353703081,0.503889616923261,"SL3","shallow","R"
"789",295.085309802369,0.443132640603489,0.504019293608182,0.50481584159226,"SL3","shallow","R"
"790",295.156875882169,0.444323301651174,0.505134454191255,0.50572855056874,"SL3","shallow","R"
"791",295.228441961968,0.445513220560832,0.506249030366772,0.506629222857877,"SL3","shallow","R"
"792",295.300008041767,0.446702393236151,0.507363031441537,0.507519170485843,"SL3","shallow","R"
"793",295.371574121566,0.447890815457087,0.508476464907432,0.508399557371583,"SL3","shallow","R"
"794",295.443140201365,0.449078482876565,0.50958933681141,0.509271416068927,"SL3","shallow","R"
"795",295.514706281165,0.450265391017116,0.510701652049925,0.510135662617952,"SL3","shallow","R"
"796",295.586272360964,0.451451535267414,0.511813414603247,0.510993109718043,"SL3","shallow","R"
"797",295.657838440763,0.452636910878728,0.51292462772197,0.511844478411598,"SL3","shallow","R"
"798",295.729404520562,0.453821512961283,0.514035294075456,0.512690408446192,"SL3","shallow","R"
"799",295.800970600361,0.45500533648052,0.515145415870033,0.51353146746438,"SL3","shallow","R"
"800",295.872536680161,0.456188376253276,0.516254994943085,0.514368159153527,"SL3","shallow","R"
"801",295.94410275996,0.457370626943847,0.517364032837986,0.51520093047324,"SL3","shallow","R"
"802",296.015668839759,0.458552083059962,0.518472530863768,0.516030178064719,"SL3","shallow","R"
"803",296.087234919558,0.459732738948649,0.519580490142644,0.516856253934659,"SL3","shallow","R"
"804",296.158800999357,0.460912588791998,0.520687911647866,0.517679470495761,"SL3","shallow","R"
"805",296.230367079157,0.462091626602815,0.521794796233878,0.518500105036839,"SL3","shallow","R"
"806",296.301933158956,0.463269846220157,0.522901144660344,0.519318403687034,"SL3","shallow","R"
"807",296.373499238755,0.46444724130477,0.52400695761129,0.520134584931514,"SL3","shallow","R"
"808",296.445065318554,0.465623805334393,0.525112235710359,0.520948842729474,"SL3","shallow","R"
"809",296.516631398353,0.466799531598953,0.526216979532977,0.521761349279508,"SL3","shallow","R"
"810",296.588197478153,0.467974413195637,0.527321189616024,0.522572257472282,"SL3","shallow","R"
"811",296.659763557952,0.469148443023833,0.528424866465586,0.523381703065974,"SL3","shallow","R"
"812",296.731329637751,0.47032161377995,0.529528010563089,0.524189806615892,"SL3","shallow","R"
"813",296.80289571755,0.471493917952102,0.530630622370228,0.524996675186074,"SL3","shallow","R"
"814",296.874461797349,0.47266534781466,0.531732702332872,0.525802403867621,"SL3","shallow","R"
"815",296.946027877149,0.473835895422669,0.532834250884193,0.526607077125579,"SL3","shallow","R"
"816",297.017593956948,0.475005552606113,0.533935268447148,0.527410769993864,"SL3","shallow","R"
"817",297.089160036747,0.476174310964052,0.535035755436477,0.528213549135339,"SL3","shallow","R"
"818",297.160726116546,0.4773421618586,0.536135712260283,0.529015473782373,"SL3","shallow","R"
"819",297.232292196345,0.478509096408758,0.537235139321294,0.529816596571349,"SL3","shallow","R"
"820",297.303858276145,0.479675105484084,0.538334037017879,0.530616964283144,"SL3","shallow","R"
"821",297.375424355944,0.480840179698223,0.539432405744846,0.531416618500204,"SL3","shallow","R"
"822",297.446990435743,0.482004309402248,0.54053024589409,0.532215596189616,"SL3","shallow","R"
"823",297.518556515542,0.483167484677865,0.541627557855106,0.533013930220582,"SL3","shallow","R"
"824",297.590122595341,0.484329695330426,0.542724342015397,0.533811649823646,"SL3","shallow","R"
"825",297.661688675141,0.485490930881781,0.543820598760802,0.53460878099829,"SL3","shallow","R"
"826",297.73325475494,0.486651180562946,0.544916328475759,0.535405346874718,"SL3","shallow","R"
"827",297.804820834739,0.487810433306598,0.546312310744251,0.536201368034977,"SL3","shallow","R"
"828",297.876386914538,0.488968677739375,0.547781881195769,0.536996862798008,"SL3","shallow","R"
"829",297.947952994337,0.490125902173993,0.549250745646707,0.537791847472707,"SL3","shallow","R"
"830",298.019519074136,0.491282094601168,0.55071890461146,0.538586336582586,"SL3","shallow","R"
"831",298.091085153936,0.492437242681336,0.552186358602787,0.539380343065217,"SL3","shallow","R"
"832",298.162651233735,0.493591333736178,0.553653108132014,0.540173878449329,"SL3","shallow","R"
"833",298.234217313534,0.49474435473993,0.555119153709251,0.540966953012058,"SL3","shallow","R"
"834",298.305783393333,0.495896292310486,0.556584495843513,0.54175957591857,"SL3","shallow","R"
"835",298.377349473132,0.497047132700282,0.558049135042861,0.542551755346055,"SL3","shallow","R"
"836",298.448915552932,0.498196861786961,0.559513071814491,0.543343498593847,"SL3","shallow","R"
"837",298.520481632731,0.499345465063812,0.560976306664807,0.544134812181207,"SL3","shallow","R"
"838",298.59204771253,0.500492927629978,0.562438840099487,0.544925701934199,"SL3","shallow","R"
"839",298.663613792329,0.501639234180423,0.56390067262353,0.54571617306283,"SL3","shallow","R"
"840",298.735179872128,0.502784368995667,0.565361804741294,0.546506230229582,"SL3","shallow","R"
"841",298.806745951928,0.503928315931267,0.566822236956541,0.54729587761029,"SL3","shallow","R"
"842",298.878312031727,0.505071058407058,0.568281969772434,0.548085118948219,"SL3","shallow","R"
"843",298.949878111526,0.506212579396118,0.569741003691581,0.548873957602106,"SL3","shallow","R"
"844",299.021444191325,0.507352861413492,0.571199339216057,0.549662396588866,"SL3","shallow","R"
"845",299.093010271124,0.508491886504634,0.572656976847395,0.550450438621496,"SL3","shallow","R"
"846",299.164576350924,0.509629636233587,0.574113917086595,0.551238086142796,"SL3","shallow","R"
"847",299.236142430723,0.510766091670874,0.575570160434175,0.552025341355307,"SL3","shallow","R"
"848",299.307708510522,0.511901233381111,0.577025707390127,0.552812206247925,"SL3","shallow","R"
"849",299.379274590321,0.513035041410329,0.578480558453946,0.553598682619555,"SL3","shallow","R"
"850",299.45084067012,0.514167495273003,0.579934714124637,0.554384772100137,"SL3","shallow","R"
"851",299.52240674992,0.515298573938774,0.581388174900714,0.555170476169323,"SL3","shallow","R"
"852",299.593972829719,0.516428255818864,0.582840941280202,0.555955796173084,"SL3","shallow","R"
"853",299.665538909518,0.517556518752184,0.584293013760646,0.556740733338476,"SL3","shallow","R"
"854",299.737104989317,0.518683339991119,0.585744392839102,0.557525288786763,"SL3","shallow","R"
"855",299.808671069116,0.519808696186979,0.587195079012152,0.558309463545084,"SL3","shallow","R"
"856",299.880237148916,0.520932563375135,0.588645072775898,0.559093258556818,"SL3","shallow","R"
"857",299.951803228715,0.522054916959802,0.59009437462596,0.55987667469082,"SL3","shallow","R"
"858",300.023369308514,0.523175731698483,0.591542985057492,0.56065971274961,"SL3","shallow","R"
"859",300.094935388313,0.524294981686066,0.592990904565165,0.561442373476666,"SL3","shallow","R"
"860",300.166501468112,0.52541264033856,0.594438133643179,0.562224657562915,"SL3","shallow","R"
"861",300.238067547912,0.526528680376469,0.595884672785259,0.563006565652492,"SL3","shallow","R"
"862",300.309633627711,0.527643073807791,0.597330522484665,0.563788098347871,"SL3","shallow","R"
"863",300.38119970751,0.528755791910656,0.598775683234182,0.56456925621443,"SL3","shallow","R"
"864",300.452765787309,0.529866805215563,0.600220155526119,0.565350039784493,"SL3","shallow","R"
"865",300.524331867108,0.530976083487239,0.601663939852331,0.566130449560969,"SL3","shallow","R"
"866",300.595897946908,0.532083595706102,0.603107036704189,0.566910486020534,"SL3","shallow","R"
"867",300.667464026707,0.533189310049321,0.604549446572594,0.567690149616485,"SL3","shallow","R"
"868",300.739030106506,0.534293193871463,0.605991169947995,0.56846944078131,"SL3","shallow","R"
"869",300.810596186305,0.535395213684737,0.607432207320361,0.56924835992892,"SL3","shallow","R"
"870",300.882162266104,0.536495335138803,0.608872559179201,0.570026907456679,"SL3","shallow","R"
"871",300.953728345904,0.537593523000167,0.610376320650803,0.570805083747175,"SL3","shallow","R"
"872",301.025294425703,0.538689741131135,0.61189417566391,0.571582889169832,"SL3","shallow","R"
"873",301.096860505502,0.539783952468324,0.61341130913556,0.572360324082318,"SL3","shallow","R"
"874",301.168426585301,0.540876119000743,0.614927721580129,0.5731373888318,"SL3","shallow","R"
"875",301.2399926651,0.541966201747398,0.616443413511508,0.573914083756083,"SL3","shallow","R"
"876",301.3115587449,0.543054160734467,0.617958385443092,0.574690409184583,"SL3","shallow","R"
"877",301.383124824699,0.544139954971989,0.619472637887797,0.575466365439262,"SL3","shallow","R"
"878",301.454690904498,0.545223542430094,0.620986171358044,0.576241952835364,"SL3","shallow","R"
"879",301.526256984297,0.546304880014757,0.622498986365769,0.577017171682154,"SL3","shallow","R"
"880",301.597823064096,0.547383923543075,0.624011083422421,0.577792022283543,"SL3","shallow","R"
"881",301.669389143896,0.548460627718051,0.625522463038979,0.578566504938642,"SL3","shallow","R"
"882",301.740955223695,0.549534946102897,0.627033125725914,0.579340619942251,"SL3","shallow","R"
"883",301.812521303494,0.550606831094834,0.628543071993218,0.580114367585317,"SL3","shallow","R"
"884",301.884087383293,0.551676233898399,0.630052302350423,0.580887748155327,"SL3","shallow","R"
"885",301.955653463092,0.552743104498241,0.63156081730654,0.581660761936629,"SL3","shallow","R"
"886",302.027219542892,0.553807391631421,0.633068617370135,0.5824334092108,"SL3","shallow","R"
"887",302.098785622691,0.554869042759185,0.634575703049257,0.583205690256882,"SL3","shallow","R"
"888",302.17035170249,0.555928004038236,0.636082074851497,0.583977605351635,"SL3","shallow","R"
"889",302.241917782289,0.556984220291479,0.637587733283967,0.584749154769781,"SL3","shallow","R"
"890",302.313483862088,0.55803763497825,0.639092678853285,0.585520338784168,"SL3","shallow","R"
"891",302.385049941888,0.55908819016402,0.64059691206559,0.586291157665983,"SL3","shallow","R"
"892",302.456616021687,0.560135826489578,0.642100433426557,0.587061611684867,"SL3","shallow","R"
"893",302.528182101486,0.561180483139683,0.643603243441361,0.587831701109092,"SL3","shallow","R"
"894",302.599748181285,0.562222097811191,0.645105342614724,0.58860142620566,"SL3","shallow","R"
"895",302.671314261084,0.563260606680658,0.646606731450867,0.58937078724043,"SL3","shallow","R"
"896",302.742880340884,0.564295944371412,0.648107410453548,0.5901397844782,"SL3","shallow","R"
"897",302.814446420683,0.565328043920101,0.649607380126054,0.590908418182817,"SL3","shallow","R"
"898",302.886012500482,0.566356836742717,0.651106640971177,0.591676688617223,"SL3","shallow","R"
"899",302.957578580281,0.567382252600095,0.652605193491245,0.59244459604356,"SL3","shallow","R"
"900",303.02914466008,0.568404219562897,0.654103038188117,0.593212140723221,"SL3","shallow","R"
"901",303.10071073988,0.569422663976077,0.655600175563171,0.59397932291688,"SL3","shallow","R"
"902",303.172276819679,0.570437510422834,0.657096606117311,0.594746142884574,"SL3","shallow","R"
"903",303.243842899478,0.571448681688062,0.658592330350963,0.595512600885748,"SL3","shallow","R"
"904",303.315408979277,0.572456098721299,0.660087348764106,0.596278697179262,"SL3","shallow","R"
"905",303.386975059076,0.573459680599181,0.661581661856216,0.597044432023459,"SL3","shallow","R"
"906",303.458541138875,0.574459344487417,0.663075270126302,0.597809805676182,"SL3","shallow","R"
"907",303.530107218675,0.575455005602284,0.664568174072936,0.598574818394802,"SL3","shallow","R"
"908",303.601673298474,0.576446577171657,0.666060374194166,0.599339470436242,"SL3","shallow","R"
"909",303.673239378273,0.577433970395592,0.667551870987623,0.600103762057003,"SL3","shallow","R"
"910",303.744805458072,0.578417094406459,0.669042664950435,0.600867693513191,"SL3","shallow","R"
"911",303.816371537871,0.579395856228656,0.670532756579275,0.601631265060522,"SL3","shallow","R"
"912",303.887937617671,0.580370160737908,0.672022146370339,0.602394476954334,"SL3","shallow","R"
"913",303.95950369747,0.581339910620172,0.673510834819367,0.603157329449633,"SL3","shallow","R"
"914",304.031069777269,0.582305006330169,0.67499882242163,0.603919822801046,"SL3","shallow","R"
"915",304.102635857068,0.583265346049549,0.676486109671932,0.604681957262915,"SL3","shallow","R"
"916",304.174201936867,0.584220825644739,0.677972697064595,0.605443733089224,"SL3","shallow","R"
"917",304.245768016667,0.585171338624455,0.679458585093506,0.606205150533658,"SL3","shallow","R"
"918",304.317334096466,0.586116776096953,0.680943774252062,0.606966209849606,"SL3","shallow","R"
"919",304.388900176265,0.587057026726996,0.682428265033206,0.607726911290154,"SL3","shallow","R"
"920",304.460466256064,0.587991976692601,0.683912057929421,0.608487255108095,"SL3","shallow","R"
"921",304.532032335863,0.588921509641583,0.685395153432717,0.609247241555945,"SL3","shallow","R"
"922",304.603598415663,0.589845506647927,0.686877552034654,0.610006870885933,"SL3","shallow","R"
"923",304.675164495462,0.590763846168025,0.688359254226325,0.610766143350034,"SL3","shallow","R"
"924",304.746730575261,0.591676403996818,0.68984026049836,0.611525059199924,"SL3","shallow","R"
"925",304.81829665506,0.592583053223875,0.69132057134092,0.612283618687041,"SL3","shallow","R"
"926",304.889862734859,0.593483664189457,0.692800187243721,0.613041822062534,"SL3","shallow","R"
"927",304.961428814659,0.594378104440611,0.69427910869602,0.613799669577329,"SL3","shallow","R"
"928",305.032994894458,0.595266238687325,0.695757336186598,0.614557161482054,"SL3","shallow","R"
"929",305.104560974257,0.596147928758817,0.697234870203785,0.615314298027119,"SL3","shallow","R"
"930",305.176127054056,0.597023033559993,0.698711711235462,0.616071079462657,"SL3","shallow","R"
"931",305.247693133855,0.597891409028128,0.700187859769041,0.616827506038568,"SL3","shallow","R"
"932",305.319259213655,0.59875290808984,0.701663316291484,0.617583578004492,"SL3","shallow","R"
"933",305.390825293454,0.599464978808704,0.703138081289302,0.618339295609832,"SL3","shallow","R"
"934",305.462391373253,0.599789218001943,0.704612155248527,0.619094659103752,"SL3","shallow","R"
"935",305.533957453052,0.600089403653653,0.706085538654757,0.619849668735153,"SL3","shallow","R"
"936",305.605523532851,0.600364985388687,0.707558231993127,0.620604324752716,"SL3","shallow","R"
"937",305.677089612651,0.600615401743893,0.709030235748328,0.621358627404859,"SL3","shallow","R"
"938",305.74865569245,0.600840080030499,0.710501550404578,0.622112576939791,"SL3","shallow","R"
"939",305.820221772249,0.601038436199148,0.711972176445658,0.622866173605455,"SL3","shallow","R"
"940",305.891787852048,0.601209874707874,0.713442114354896,0.623619417649572,"SL3","shallow","R"
"941",305.963353931847,0.601353788393298,0.714911364615153,0.624372309319615,"SL3","shallow","R"
"942",306.034920011647,0.60146955834538,0.716379927708853,0.625124848862836,"SL3","shallow","R"
"943",306.106486091446,0.601556553786013,0.717847804117963,0.625877036526237,"SL3","shallow","R"
"944",306.178052171245,0.601614131951819,0.719314994323994,0.626628872556594,"SL3","shallow","R"
"945",306.249618251044,0.60164163798147,0.720781498808022,0.627380357200451,"SL3","shallow","R"
"946",306.321184330843,0.601638404807898,0.722247318050665,0.62813149070411,"SL3","shallow","R"
"947",306.392750410643,0.601486973357499,0.723712452532075,0.628882273313646,"SL3","shallow","R"
"948",306.464316490442,0.601181716257274,0.725176902731994,0.629632705274908,"SL3","shallow","R"
"949",306.535882570241,0.600834611581115,0.726640669129683,0.630382786833501,"SL3","shallow","R"
"950",306.60744865004,0.600444625968563,0.728103752203965,0.631132518234814,"SL3","shallow","R"
"951",306.679014729839,0.600010703284215,0.729566152433224,0.631881899723979,"SL3","shallow","R"
"952",306.750580809639,0.599531764290177,0.731027870295384,0.632630931545933,"SL3","shallow","R"
"953",306.822146889438,0.599006706324453,0.732488906267935,0.633379613945358,"SL3","shallow","R"
"954",306.893712969237,0.598434402986146,0.733949260827916,0.634127947166718,"SL3","shallow","R"
"955",306.965279049036,0.597813703828335,0.735408934451918,0.634875931454243,"SL3","shallow","R"
"956",307.036845128835,0.5971434340596,0.736867927616097,0.63562356705193,"SL3","shallow","R"
"957",307.108411208634,0.59642239425517,0.738326240796149,0.636370854203555,"SL3","shallow","R"
"958",307.179977288434,0.595649360078758,0.739783874467359,0.637117793152669,"SL3","shallow","R"
"959",307.251543368233,0.594823082016176,0.741240829104522,0.637864384142595,"SL3","shallow","R"
"960",307.323109448032,0.593942285121891,0.742697105182032,0.638610627416416,"SL3","shallow","R"
"961",307.394675527831,0.593005668779742,0.744152703173828,0.639356523217003,"SL3","shallow","R"
"962",307.46624160763,0.592011906479084,0.745607623553396,0.640102071786984,"SL3","shallow","R"
"963",307.53780768743,0.590959645607694,0.747061866793786,0.640847273368784,"SL3","shallow","R"
"964",307.609373767229,0.589847507262835,0.748515433367627,0.641592128204582,"SL3","shallow","R"
"965",307.680939847028,0.58867408608192,0.749968323747083,0.642336636536346,"SL3","shallow","R"
"966",307.752505926827,0.587437950094296,0.751420538403892,0.643080798605798,"SL3","shallow","R"
"967",307.824072006626,0.586137640595719,0.752872077809351,0.643824614654456,"SL3","shallow","R"
"968",307.895638086426,0.584771672047154,0.754322942434328,0.644568084923606,"SL3","shallow","R"
"969",307.967204166225,0.583338531999597,0.755773132749226,0.645311209654309,"SL3","shallow","R"
"970",308.038770246024,0.581836681046666,0.757222649224039,0.646053989087395,"SL3","shallow","R"
"971",308.110336325823,0.58026455280678,0.758671492328313,0.646796423463488,"SL3","shallow","R"
"972",308.181902405622,0.578620553936799,0.760119662531156,0.647538513022965,"SL3","shallow","R"
"973",308.253468485422,0.576903064179033,0.761567160301249,0.648280258005997,"SL3","shallow","R"
"974",308.325034565221,0.575110436443626,0.76301398610683,0.649021658652526,"SL3","shallow","R"
"975",308.39660064502,0.573240996928307,0.764460140415702,0.649762715202275,"SL3","shallow","R"
"976",308.468166724819,0.571293045277613,0.765905623695239,0.650503427894741,"SL3","shallow","R"
"977",308.539732804618,0.569264854783685,0.767350436412374,0.651243796969194,"SL3","shallow","R"
