"","term","estimate","std.error","statistic","p.value","genotype","species","treatment","rate.type","fragment.ID2"
"82","E",0.331879257716338,0.350060603722189,0.948062290321933,0.413040629720868,"SA1","PAST","shallow","GP","SA"
"83","Eh",2.49364353068451,0.566337010949859,4.40310889535928,0.0217221252140464,"SA1","PAST","shallow","GP","SA"
"84","Th",304.604750712883,3.66378249729821,83.1394196946757,3.83551456270722e-06,"SA1","PAST","shallow","GP","SA"
"85","lnc",1.09050896962768,0.311584681369245,3.49987991975565,0.039484453854886,"MA3","PAST","deep","GP","MA"
"86","E",0.128839268384475,0.383188513930859,0.33622946330725,0.758841999736598,"MA3","PAST","deep","GP","MA"
"87","Eh",3.10227287856704,1.82314770846984,1.70160259871141,0.187385300995782,"MA3","PAST","deep","GP","MA"
"88","Th",307.107197777571,3.7050678832228,82.8884132375029,3.87045260323471e-06,"MA3","PAST","deep","GP","MA"
"89","lnc",0.984737520193302,0.231124218462836,4.26064186065228,0.0509164777118224,"MA2","PAST","deep","GP","MA"
"90","E",0.225552711298748,0.330869076857789,0.681697768316056,0.565781026911441,"MA2","PAST","deep","GP","MA"
"91","Eh",3.57282592515028,1.74404476388884,2.04858613673634,0.177049311325206,"MA2","PAST","deep","GP","MA"
"92","Th",307.729707343767,2.76391611493919,111.338294849277,8.06600191274794e-05,"MA2","PAST","deep","GP","MA"
"93","lnc",1.14429171152178,0.0503923369196089,22.7076532161482,2.2277580380819e-05,"MA1","PAST","deep","GP","MA"
"94","E",0.22548124918531,0.0792277234250254,2.84598925019835,0.046584375580763,"MA1","PAST","deep","GP","MA"
"95","Eh",5.09786878790208,0.930185995942151,5.48048326908925,0.00539689496846276,"MA1","PAST","deep","GP","MA"
"96","Th",307.903198680767,0.491610419554206,626.31544498177,3.89916293316872e-11,"MA1","PAST","deep","GP","MA"
"97","lnc",0.39716064486567,0.401783875326285,0.988493240409759,0.378869572034407,"SC3","MCAV","shallow","R","SC"
"98","E",0.15718410801167,0.316130546528878,0.497212653878456,0.64512794510032,"SC3","MCAV","shallow","R","SC"
"99","Eh",1.58988555320074,4.41758064825721,0.359899610169645,0.737119840089742,"SC3","MCAV","shallow","R","SC"
"100","Th",315.762301154567,5.70356953685629,55.3622252019759,6.37313401403985e-07,"SC3","MCAV","shallow","R","SC"
"101","lnc",8.58898876121327,15.8984832205971,0.540239508513989,0.62655986231659,"SC2","MCAV","shallow","R","SC"
"102","E",6.52268325890337,15.2917341475901,0.426549611440328,0.698464761618444,"SC2","MCAV","shallow","R","SC"
"103","Eh",6.42969863001687,15.2308861545369,0.422148689497073,0.701343892544386,"SC2","MCAV","shallow","R","SC"
"104","Th",290.5753267666,4.02059326524403,72.2717538425175,5.83802184071368e-06,"SC2","MCAV","shallow","R","SC"
"105","lnc",37.6262164540456,140723.093305695,0.000267377695942978,0.999799466731029,"SC1","MCAV","shallow","R","SC"
"106","E",33.3425659416299,140444.2570998,0.000237407827348445,0.999821944131579,"SC1","MCAV","shallow","R","SC"
"107","Eh",33.2687453411036,140444.22244565,0.000236882263732693,0.999822338304277,"SC1","MCAV","shallow","R","SC"
"108","Th",291.689347186396,3687.37011327187,0.079104982203041,0.94074848138633,"SC1","MCAV","shallow","R","SC"
"109","lnc",9.90863762664674,387.807512057596,0.025550401471272,0.980839804682837,"MC3","MCAV","deep","R","MC"
"110","E",3.86171499631481,350.333439147046,0.0110229700188395,0.991732981753499,"MC3","MCAV","deep","R","MC"
"111","Eh",3.7662696980043,350.265652238555,0.010752609266521,0.991935737294479,"MC3","MCAV","deep","R","MC"
"112","Th",281.739442062173,906.818841500335,0.310689885529985,0.771552832099619,"MC3","MCAV","deep","R","MC"
"113","lnc",0.378809027059172,0.0428103230886016,8.84854398961616,0.00304255818104589,"MC2","MCAV","deep","R","MC"
"114","E",0.127133196944287,0.0645040080718954,1.97093484179441,0.143316277815735,"MC2","MCAV","deep","R","MC"
"115","Eh",89.313883761891,832441409.101823,1.07291495575956e-07,0.999999921129464,"MC2","MCAV","deep","R","MC"
