"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","species","genotype","chamber.channel","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate","umol.sec.corr","umol.cm2.hr","rate.type","individual.ID"
"124","2301_SF3cD",168.625611416094,-0.00557930534964637,23.2006831743563,"SF3c","OFRA","313",8,2301,23,"dark","shallow",21.5346403715654,578,0.578,-0.0032248384920956,"0",-0.000145636715283185,-0.00307920177681241,-0.514757906575567,"R","SF3"
"125","2301_SL2c",155.613229510233,0.0148488978869547,23.3087599119499,"SL2c","DLAB","412",3,2301,23,"light","shallow",16.4252507941066,560,0.56,0.00831538281669461,"0",-0.000267682058914226,0.00858306487560884,1.88119097476907,"NP","SL2"
"126","2301_SL2cD",164.546517622482,-0.00711919889796067,23.2238825718342,"SL2c","DLAB","412",3,2301,23,"dark","shallow",16.4252507941066,560,0.56,-0.00398675138285798,"0",-0.000145636715283185,-0.00384111466757479,-0.841875291683875,"R","SL2"
"129","2302_MA2c",168.85593641034,0.00411413949702136,23.1877613530851,"MA2c","PAST","122",8,2302,23,"light","deep",15.0725951659099,589,0.589,0.00242322816374558,"0",-0.000507650933597338,0.00293087909734292,0.700023097170311,"NP","MA2"
"130","2302_MA2cD",171.516637267795,-0.00397068179044958,23.0448567446794,"MA2c","PAST","122",8,2302,23,"dark","deep",15.0725951659099,589,0.589,-0.0023387315745748,"0",-0.000466528663238305,-0.0018722029113365,-0.447164566328648,"R","MA2"
"131","2302_MC3c",194.353128662318,0.0151895051828494,23.3904743960975,"MC3c","MCAV","223",2,2302,23,"light","deep",24.6172724281502,568,0.568,0.00862763894385844,"0",-0.000507650933597338,0.00913528987745578,1.33593368862563,"NP","MC3"
"132","2302_MC3cD",198.526522950201,-0.00628744128058371,23.3211428803591,"MC3c","MCAV","223",2,2302,23,"dark","deep",24.6172724281502,568,0.568,-0.00357126664737155,"0",-0.000466528663238305,-0.00310473798413324,-0.454033109293561,"R","MC3"
"133","2302_MF3c",147.782319713657,0.0107183389678825,23.3112491677526,"MF3c","OFRA","323",10,2302,23,"light","deep",21.0885065650102,572,0.572,0.00613088988962878,"0",-0.000507650933597338,0.00663854082322612,1.13325933678331,"NP","MF3"
"134","2302_MF3cD",151.140249331519,-0.00610577597383888,23.1599351507636,"MF3c","OFRA","323",10,2302,23,"dark","deep",21.0885065650102,572,0.572,-0.00349250385703584,"0",-0.000466528663238305,-0.00302597519379753,-0.516561505391068,"R","MF3"
"135","2302_ML1c",148.770698436301,0.0138879206786955,23.2903619262472,"ML1c","DLAB","421",5,2302,23,"light","deep",15.6409166995859,586,0.586,0.00813832151771555,"0",-0.000507650933597338,0.00864597245131289,1.99000489693487,"NP","ML1"
"136","2302_ML1cD",151.093699415474,-0.00440926612504335,23.1751674968544,"ML1c","DLAB","421",5,2302,23,"dark","deep",15.6409166995859,586,0.586,-0.0025838299492754,"0",-0.000466528663238305,-0.0021173012860371,-0.487329788664838,"R","ML1"
"137","2302_SA2c",172.762598167623,0.0124960895394162,23.4650245803447,"SA2c","PAST","112",1,2302,23,"light","shallow",23.0687449405215,581,0.581,0.00726022802240082,"0",-0.000507650933597338,0.00776787895599816,1.2122187103674,"NP","SA2"
"138","2302_SA2cD",176.707643975753,-0.00624863634131824,23.409733619141,"SA2c","PAST","112",1,2302,23,"dark","shallow",23.0687449405215,581,0.581,-0.0036304577143059,"0",-0.000466528663238305,-0.00316392905106759,-0.493747909269044,"R","SA2"
"139","2302_SC3c",173.376395454184,0.00847745373485945,23.6118631198892,"SC3c","MCAV","213",7,2302,23,"light","shallow",18.8895253882565,580,0.58,0.00491692316621848,"0",-0.000507650933597338,0.00542457409981582,1.03382516807319,"NP","SC3"
"140","2302_SC3cD",175.696504725627,-0.00413275843336337,23.4641731017837,"SC3c","MCAV","213",7,2302,23,"dark","shallow",18.8895253882565,580,0.58,-0.00239699989135075,"0",-0.000466528663238305,-0.00193047122811245,-0.367912707088205,"R","SC3"
"141","2302_SF1c",169.059745633677,0.0108226270989457,23.4152936598255,"SF1c","OFRA","311",3,2302,23,"light","shallow",19.0469223116522,580,0.58,0.00627712371738853,"0",-0.000507650933597338,0.00678477465098586,1.28236931635967,"NP","SF1"
"142","2302_SF1cD",171.793710383618,-0.00536346917666051,23.3508109931457,"SF1c","OFRA","311",3,2302,23,"dark","shallow",19.0469223116522,580,0.58,-0.00311081212246309,"0",-0.000466528663238305,-0.00264428345922479,-0.499787855352653,"R","SF1"
"143","2302_SL1c",157.002653498372,0.0123250866669606,23.2959354399753,"SL1c","DLAB","411",6,2302,23,"light","shallow",18.5828490678841,574,0.574,0.00707459974683536,"0",-0.000507650933597338,0.0075822506804327,1.46888684021721,"NP","SL1"
"144","2302_SL1cD",161.221601463135,-0.00691662062161317,23.1721624517834,"SL1c","DLAB","411",6,2302,23,"dark","shallow",18.5828490678841,574,0.574,-0.00397014023680596,"0",-0.000466528663238305,-0.00350361157356765,-0.678744234469515,"R","SL1"
"147","2303_MA3c",150.647592588495,0.0137537838751989,23.4866330624104,"MA3c","PAST","123",10,2303,23,"light","deep",30.0617827897883,562,0.562,0.00772962653786176,"0",-0.000490299248526061,0.00821992578638782,0.984363869499056,"NP","MA3"
"148","2303_MA3cD",154.10283593167,-0.00719836667814049,23.498185808611,"MA3c","PAST","123",10,2303,23,"dark","deep",30.0617827897883,562,0.562,-0.00404548207311496,"0",-0.000421236357059912,-0.00362424571605504,-0.434015662644937,"R","MA3"
"149","2303_MC2c",168.077607000577,0.00675773985448334,23.4496590309425,"MC2c","MCAV","222",4,2303,23,"light","deep",19.609386530605,578,0.578,0.00390597363589137,"0",-0.000490299248526061,0.00439627288441743,0.80709217288372,"NP","MC2"
"150","2303_MC2cD",171.080979112765,-0.00419141410189591,23.4389105678347,"MC2c","MCAV","222",4,2303,23,"dark","deep",19.609386530605,578,0.578,-0.00242263735089583,"0",-0.000421236357059912,-0.00200140099383592,-0.367428301062054,"R","MC2"
"151","2303_MF2c",175.948412167935,0.0105724929946966,23.4601477176019,"MF2c","OFRA","322",1,2303,23,"light","deep",17.914789086641,574,0.574,0.00606861097895586,"0",-0.000490299248526061,0.00655891022748192,1.31802147961331,"NP","MF2"
"152","2303_MF2cD",179.18456688757,-0.00588003862111248,23.4450985163195,"MF2c","OFRA","322",1,2303,23,"dark","deep",17.914789086641,574,0.574,-0.00337514216851856,"0",-0.000421236357059912,-0.00295390581145865,-0.593591187137165,"R","MF2"
"153","2303_ML2c",169.900532844063,0.0150467667051223,23.4473848048256,"ML2c","DLAB","422",8,2303,23,"light","deep",19.6139709840228,570,0.57,0.00857665702191971,"0",-0.000490299248526061,0.00906695627044577,1.66417308357362,"NP","ML2"
"154","2303_ML2cD",173.156197684456,-0.00552837229999523,23.5105383677164,"ML2c","DLAB","422",8,2303,23,"dark","deep",19.6139709840228,570,0.57,-0.00315117221099728,"0",-0.000421236357059912,-0.00272993585393737,-0.501059631534075,"R","ML2"
"155","2303_SA3c",171.380363336014,0.0110940897153592,23.6250635767642,"SA3c","PAST","113",9,2303,23,"light","shallow",20.1757614701915,577,0.577,0.00640128976576225,"0",-0.000490299248526061,0.00689158901428831,1.2296795086566,"NP","SA3"
"156","2303_SA3cD",174.870105275422,-0.00512419418810517,23.7163081062109,"SA3c","PAST","113",9,2303,23,"dark","shallow",20.1757614701915,577,0.577,-0.00295666004653668,"0",-0.000421236357059912,-0.00253542368947677,-0.452400534948917,"R","SA3"
"157","2303_SC1c",146.212948995798,0.011205143457709,23.4828376129538,"SC1c","MCAV","211",5,2303,23,"light","shallow",26.8980690765683,570,0.57,0.00638693177089411,"0",-0.000490299248526061,0.00687723101942017,0.920438995060804,"NP","SC1"
"158","2303_SC1cD",147.733790921626,-0.00364406937933108,23.5214082860423,"SC1c","MCAV","211",5,2303,23,"dark","shallow",26.8980690765683,570,0.57,-0.00207711954621872,"0",-0.000421236357059912,-0.00165588318915881,-0.221621093469667,"R","SC1"
"159","2303_SF2c",158.901823175422,0.0116779073501285,23.4375396078208,"SF2c","OFRA","312",6,2303,23,"light","shallow",14.7301849232542,572,0.572,0.0066797630042735,"0",-0.000490299248526061,0.00717006225279956,1.75233537423751,"NP","SF2"
"160","2303_SF2cD",163.356959659144,-0.00584553269084563,23.4786915758146,"SF2c","OFRA","312",6,2303,23,"dark","shallow",14.7301849232542,572,0.572,-0.0033436446991637,"0",-0.000421236357059912,-0.00292240834210379,-0.714225251508206,"R","SF2"
"161","2303_SL3c",171.355378573284,0.0109358816940171,23.6194086591151,"SL3c","DLAB","413",7,2303,23,"light","shallow",21.2565423225344,590,0.59,0.00645217019947006,"0",-0.000490299248526061,0.00694246944799612,1.17577401035213,"NP","SL3"
"162","2303_SL3cD",174.879002528707,-0.00638293429832167,23.6277329507722,"SL3c","DLAB","413",7,2303,23,"dark","shallow",21.2565423225344,590,0.59,-0.00376593123600978,"0",-0.000421236357059912,-0.00334469487894987,-0.566456264688672,"R","SL3"
"165","2601_MA2b",182.870681654348,0.0101939527623596,26.5817247348636,"MA2b","PAST","122",10,2601,26,"light","deep",20.4060642127952,578,0.578,0.00589210469664386,"0",-0.000123228319412457,0.00601533301605632,1.06121389367305,"NP","MA2"
"166","2601_MA2bD",186.168130169773,-0.00439911879489471,26.3807100331732,"MA2b","PAST","122",10,2601,26,"dark","deep",20.4060642127952,578,0.578,-0.00254269066344914,"0",2.02620133151597e-05,-0.0025629526767643,-0.452151357563901,"R","MA2"
"167","2601_MC1b",168.257363881452,0.0133637586388675,26.5264048438174,"MC1b","MCAV","221",3,2601,26,"light","deep",21.3804557012731,591,0.591,0.00789798135557069,"0",-0.000123228319412457,0.00802120967498314,1.35059585414823,"NP","MC1"
"168","2601_MC1bD",171.976924669895,-0.00419073051343191,26.2628879359591,"MC1b","MCAV","221",3,2601,26,"dark","deep",21.3804557012731,591,0.591,-0.00247672173343826,"0",2.02620133151597e-05,-0.00249698374675342,-0.420437319667467,"R","MC1"
"169","2601_MF3b",204.851582543595,0.029747643326474,26.4808541954119,"MF3b","OFRA","323",8,2601,26,"light","deep",25.4760712693406,564,0.564,0.0167776708361314,"0",-0.000123228319412457,0.0169008991555438,2.38825038274956,"NP","MF3"
"170","2601_MF3bD",210.420522082102,-0.0119278597326714,26.190522255112,"MF3b","OFRA","323",8,2601,26,"dark","deep",25.4760712693406,564,0.564,-0.00672731288922665,"0",2.02620133151597e-05,-0.00674757490254181,-0.953493550568922,"R","MF3"
"171","2601_ML3b",213.620070037196,0.021722627611315,26.6399770884955,"ML3b","DLAB","423",7,2601,26,"light","deep",27.6172402928366,552,0.552,0.0119908904414459,"0",-0.000123228319412457,0.0121141187608583,1.57911605492319,"NP","ML3"
"172","2601_ML3bD",220.595929355553,-0.0100239879283421,26.2761576228682,"ML3b","DLAB","423",7,2601,26,"dark","deep",27.6172402928366,552,0.552,-0.00553324133644484,"0",2.02620133151597e-05,-0.00555350334975999,-0.723917808120809,"R","ML3"
"173","2601_SA1b",186.43409187897,0.0139672385341846,26.5146988205482,"SA1b","PAST","111",2,2601,26,"light","shallow",17.5742040391557,574,0.574,0.00801719491862193,"0",-0.000123228319412457,0.00814042323803439,1.66753063704225,"NP","SA1"
"174","2601_SA1bD",191.039691986239,-0.00627870214859133,26.2536247674634,"SA1b","PAST","111",2,2601,26,"dark","shallow",17.5742040391557,574,0.574,-0.00360397503329142,"0",2.02620133151597e-05,-0.00362423704660658,-0.742409348310405,"R","SA1"
"175","2601_SC1b",163.450460913664,0.0126862891750355,26.4120915509171,"SC1b","MCAV","211",6,2601,26,"light","shallow",23.4093738434104,578,0.578,0.00733267514317053,"0",-0.000123228319412457,0.00745590346258298,1.14660275173718,"NP","SC1"
"176","2601_SC1bD",164.911288210421,-0.00334164146414973,26.0823352777815,"SC1b","MCAV","211",6,2601,26,"dark","shallow",23.4093738434104,578,0.578,-0.00193146876627854,"0",2.02620133151597e-05,-0.0019517307795937,-0.30014603780251,"R","SC1"
"177","2601_SF1b",170.773156840172,0.0110313518092728,26.6012582129142,"SF1b","OFRA","311",1,2601,26,"light","shallow",15.5936368025716,587,0.587,0.00647540351204312,"0",-0.000123228319412457,0.00659863183145557,1.52338257546967,"NP","SF1"
"178","2601_SF1bD",175.534289817879,-0.00586703038930456,26.4218253962686,"SF1b","OFRA","311",1,2601,26,"dark","shallow",15.5936368025716,587,0.587,-0.00344394683852177,"0",2.02620133151597e-05,-0.00346420885183693,-0.799759031488814,"R","SF1"
"179","2601_SL3b",210.102869507363,0.012699458209977,26.5721773741975,"SL3b","DLAB","413",9,2601,26,"light","shallow",12.7726471170681,598,0.598,0.00759427600956623,"0",-0.000123228319412457,0.00771750432897868,2.17519636530134,"NP","SL3"
"180","2601_SL3bD",214.163207740281,-0.00577084173678904,26.3445975791966,"SL3b","DLAB","413",9,2601,26,"dark","shallow",12.7726471170681,598,0.598,-0.00345096335859984,"0",2.02620133151597e-05,-0.003471225371915,-0.978372863851772,"R","SL3"
"183","2602_MA3b",176.191948328448,0.0194790666959841,26.8126862189573,"MA3b","PAST","123",3,2602,26,"light","deep",23.7555343092224,564,0.564,0.010986193616535,"0",-0.000314481220651919,0.011300674837187,1.71254533298708,"NP","MA3"
"184","2602_MA3bD",182.878628964657,-0.00865589265709485,26.6892976934139,"MA3b","PAST","123",3,2602,26,"dark","deep",23.7555343092224,564,0.564,-0.0048819234586015,"0",-0.0408208868360476,0.0359389633774461,5.44632111720501,"R","MA3"
"185","2602_MC2b",159.491923563339,0.00951473839889238,26.6435392016615,"MC2b","MCAV","222",6,2602,26,"light","deep",19.0428413017063,592,0.592,0.00563272513214429,"0",-0.000314481220651919,0.00594720635279621,1.12430401172056,"NP","MC2"
"186","2602_MC2bD",163.003691301551,-0.00423689993241321,26.5109377185868,"MC2b","MCAV","222",6,2602,26,"dark","deep",19.0428413017063,592,0.592,-0.00250824475998862,"0",-0.0408208868360476,0.0383126420760589,7.24290610253911,"R","MC2"
"187","2602_MF1b",146.163418317691,0.0106317720445958,26.6701242721898,"MF1b","OFRA","321",5,2602,26,"light","deep",17.9098365566061,570,0.57,0.00606011006541962,"0",-0.000314481220651919,0.00637459128607154,1.28133657486633,"NP","MF1"
"188","2602_MF1bD",149.402497301127,-0.0044696162612421,26.5551176087835,"MF1b","OFRA","321",5,2602,26,"dark","deep",17.9098365566061,570,0.57,-0.00254768126890799,"0",-0.0408208868360476,0.0382732055671396,7.69317685319022,"R","MF1"
"189","2602_ML1b",199.206178503847,0.0214260133614328,26.6386294344561,"ML1b","DLAB","421",2,2602,26,"light","deep",22.4230089554961,582,0.582,0.0124699397763539,"0",-0.000314481220651919,0.0127844209970058,2.05253075894347,"NP","ML1"
"190","2602_ML1bD",205.361190748712,-0.00904535828922299,26.4483135812303,"ML1b","DLAB","421",2,2602,26,"dark","deep",22.4230089554961,582,0.582,-0.00526439852432778,"0",-0.0408208868360476,0.0355564883117198,5.70857185921143,"R","ML1"
"191","2602_SA3b",208.360866219609,0.0114531902722558,26.4437332192968,"SA3b","PAST","113",8,2602,26,"light","shallow",16.8706647870225,571,0.571,0.00653977164545809,"0",-0.000314481220651919,0.00685425286611001,1.46261635978786,"NP","SA3"
"192","2602_SA3bD",214.746792769808,-0.00621782652303992,26.1757160166535,"SA3b","PAST","113",8,2602,26,"dark","shallow",16.8706647870225,571,0.571,-0.00355037894465579,"0",-0.0408208868360476,0.0372705078913918,7.95308484300046,"R","SA3"
"193","2602_SC2b",177.506296458493,0.00829930392683311,26.7908135416291,"SC2b","MCAV","212",1,2602,26,"light","shallow",11.9583214195156,590,0.59,0.00489658931683153,"0",-0.000314481220651919,0.00521107053748345,1.56876983623512,"NP","SC2"
"194","2602_SC2bD",179.914026499445,-0.00325933274296319,26.7214257282068,"SC2b","MCAV","212",1,2602,26,"dark","shallow",11.9583214195156,590,0.59,-0.00192300631834828,"0",-0.0408208868360476,0.0388978805176993,11.7100356271733,"R","SC2"
"195","2602_SF3b",219.162213243995,0.0107592278293365,26.8158296560161,"SF3b","OFRA","313",7,2602,26,"light","shallow",16.25633160903,579,0.579,0.00622959291318585,"0",-0.000314481220651919,0.00654407413383777,1.44919945338281,"NP","SF3"
"196","2602_SF3bD",222.066679374546,-0.00482776029661972,26.6575338631462,"SF3b","OFRA","313",7,2602,26,"dark","shallow",16.25633160903,579,0.579,-0.00279527321174282,"0",-0.0408208868360476,0.0380256136243047,8.42085486072741,"R","SF3"
"197","2602_SL1b",167.616233848286,0.0116927543913395,26.6571226748022,"SL1b","DLAB","411",4,2602,26,"light","shallow",18.5476757611704,570,0.57,0.00666487000306349,"0",-0.000314481220651919,0.00697935122371541,1.35465298881147,"NP","SL1"
"198","2602_SL1bD",173.1470882037,-0.0069271192150033,26.4487512509701,"SL1b","DLAB","411",4,2602,26,"dark","shallow",18.5476757611704,570,0.57,-0.00394845795255188,"0",-0.0408208868360476,0.0368724288834957,7.156731964146,"R","SL1"
"201","2603_MA1b",171.571516326229,0.0156434424002728,26.5191899904285,"MA1b","PAST","121",8,2603,26,"light","deep",18.7396517953014,550,0.55,0.00860389332015007,"0",-0.000447148203680617,0.00905104152383068,1.73875960139025,"NP","MA1"
"202","2603_MA1bD",173.897644107992,-0.0068353191987541,26.3095620080193,"MA1b","PAST","121",8,2603,26,"dark","deep",18.7396517953014,550,0.55,-0.00375942555931476,"0",-0.000580402164422764,-0.00317902339489199,-0.610709545013032,"R","MA1"
"203","2603_MC3b",183.393206951909,0.0204474685930903,26.7523587093244,"MC3b","MCAV","223",1,2603,26,"light","deep",25.6964242905517,560,0.56,0.0114505824121306,"0",-0.000447148203680617,0.0118977306158112,1.66684009154804,"NP","MC3"
"204","2603_MC3bD",185.743321173685,-0.00768180472452112,26.5798617379835,"MC3b","MCAV","223",1,2603,26,"dark","deep",25.6964242905517,560,0.56,-0.00430181064573183,"0",-0.000580402164422764,-0.00372140848130906,-0.521359329268182,"R","MC3"
"205","2603_MF2b",167.041639227524,0.0167115046366181,26.7339046140692,"MF2b","OFRA","322",4,2603,26,"light","deep",23.7973397424326,574,0.574,0.00959240366141881,"0",-0.000447148203680617,0.0100395518650994,1.51875743698835,"NP","MF2"
"206","2603_MF2bD",170.621897346846,-0.00838511727584897,26.5652290477804,"MF2b","OFRA","322",4,2603,26,"dark","deep",23.7973397424326,574,0.574,-0.00481305731633731,"0",-0.000580402164422764,-0.00423265515191455,-0.640305122833648,"R","MF2"
"207","2603_ML2b",149.071698827799,0.0136537332750703,26.5416001460746,"ML2b","DLAB","422",5,2603,26,"light","deep",18.642758640968,561,0.561,0.00765974436731443,"0",-0.000447148203680617,0.00810689257099505,1.56547718165743,"NP","ML2"
"208","2603_ML2bD",151.368449867327,-0.00599558152075691,26.288262247757,"ML2b","DLAB","422",5,2603,26,"dark","deep",18.642758640968,561,0.561,-0.00336352123314463,"0",-0.000580402164422764,-0.00278311906872186,-0.537432728726165,"R","ML2"
"209","2603_SA2b",174.3253813729,0.00979324268411085,26.738861930811,"SA2b","PAST","112",7,2603,26,"light","shallow",19.9631188577204,582,0.582,0.00569966724215252,"0",-0.000447148203680617,0.00614681544583313,1.10847086383205,"NP","SA2"
"210","2603_SA2bD",178.097693077216,-0.00542596495686414,26.5043775909026,"SA2b","PAST","112",7,2603,26,"dark","shallow",19.9631188577204,582,0.582,-0.00315791160489493,"0",-0.000580402164422764,-0.00257750944047217,-0.464808833320716,"R","SA2"
"211","2603_SC3b",173.258151392283,0.00802523372767969,26.6656226677852,"SC3b","MCAV","213",9,2603,26,"light","shallow",19.0190080832915,582,0.582,0.00467068602950958,"0",-0.000447148203680617,0.00511783423319019,0.968725769440661,"NP","SC3"
"212","2603_SC3bD",175.234202747836,-0.00377076719766555,26.4957396919498,"SC3b","MCAV","213",9,2603,26,"dark","shallow",19.0190080832915,582,0.582,-0.00219458650904135,"0",-0.000580402164422764,-0.00161418434461858,-0.305539784997096,"R","SC3"
"213","2603_SF2b",170.398771537017,0.0150704426775925,26.6430122418658,"SF2b","OFRA","312",3,2603,26,"light","shallow",23.3018235910758,572,0.572,0.00862029321158289,"0",-0.000447148203680617,0.0090674414152635,1.4008684327801,"NP","SF2"
"214","2603_SF2bD",174.119178838817,-0.0078942963013031,26.4030988793364,"SF2b","OFRA","312",3,2603,26,"dark","shallow",23.3018235910758,572,0.572,-0.00451553748434537,"0",-0.000580402164422764,-0.00393513531992261,-0.607956158295993,"R","SF2"
"215","2603_SL2b",161.225778619485,0.0143899715559805,26.4915204490855,"SL2b","DLAB","412",6,2603,26,"light","shallow",17.1647631916679,588,0.588,0.00846130327491653,"0",-0.000447148203680617,0.00890845147859714,1.86838728649151,"NP","SL2"
"216","2603_SL2bD",164.326229932608,-0.00591756521913002,26.23248560793,"SL2b","DLAB","412",6,2603,26,"dark","shallow",17.1647631916679,588,0.588,-0.00347952834884845,"0",-0.000580402164422764,-0.00289912618442568,-0.608039513705538,"R","SL2"
"219","2901_MA2e",150.19583347345,0.00685201027695123,29.2155313946038,"MA2e","PAST","122",8,2901,29,"light","deep",25.9770631272638,587,0.587,0.00402213003257037,"0",-0.000571756233336845,0.00459388626590722,0.636638194096269,"NP","MA2"
"220","2901_MA2eD",153.229626447304,-0.00555614916738696,29.1380869465932,"MA2e","PAST","122",8,2901,29,"dark","deep",25.9770631272638,587,0.587,-0.00326145956125614,"0",-0.000633823691297962,-0.00262763586995818,-0.364147751634072,"R","MA2"
"221","2901_MC2e",148.874934270333,0.00808091198371874,29.2314027553106,"MC2e","MCAV","222",3,2901,29,"light","deep",17.531809227078,570,0.57,0.00460611983071968,"0",-0.000571756233336845,0.00517787606405652,1.06323047377297,"NP","MC2"
"222","2901_MC2eD",151.374504881277,-0.00432040130414541,29.1233100796191,"MC2e","MCAV","222",3,2901,29,"dark","deep",17.531809227078,570,0.57,-0.00246262874336288,"0",-0.000633823691297962,-0.00182880505206492,-0.375528737631091,"R","MC2"
"223","2901_MF1e",146.995268654148,0.0240771618988454,29.229866877919,"MF1e","OFRA","321",1,2901,29,"light","deep",28.1074635472444,567,0.567,0.0136517507966453,"0",-0.000571756233336845,0.0142235070299822,1.82174479108969,"NP","MF1"
"224","2901_MF1eD",150.075848158461,-0.0101707560238306,29.0884778035474,"MF1e","OFRA","321",1,2901,29,"dark","deep",28.1074635472444,567,0.567,-0.00576681866551193,"0",-0.000633823691297962,-0.00513299497421396,-0.657433278392773,"R","MF1"
"225","2901_ML1e",133.605420145517,0.0171690956932229,29.2516397022586,"ML1e","DLAB","421",10,2901,29,"light","deep",19.7985501495009,586,0.586,0.0100610900762286,"0",-0.000571756233336845,0.0106328463095655,1.93338635533374,"NP","ML1"
"226","2901_ML1eD",136.47386795256,-0.00722424335510165,29.1269532929065,"ML1e","DLAB","421",10,2901,29,"dark","deep",19.7985501495009,586,0.586,-0.00423340660608957,"0",-0.000633823691297962,-0.00359958291479161,-0.654517547769854,"R","ML1"
"227","2901_SA3e",152.038630131654,0.0106904547804594,29.4272110556886,"SA3e","PAST","113",7,2901,29,"light","shallow",19.7631827352458,585,0.585,0.00625391604656876,"0",-0.000571756233336845,0.00682567227990561,1.24334326797665,"NP","SA3"
"228","2901_SA3eD",155.36631839496,-0.00590067662652551,29.3343961036475,"SA3e","PAST","113",7,2901,29,"dark","shallow",19.7631827352458,585,0.585,-0.00345189582651742,"0",-0.000633823691297962,-0.00281807213521946,-0.513331269699658,"R","SA3"
"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NA.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2901_SF1e",165.040874640385,0.00989361876953322,29.1716858758584,"SF1e","OFRA","311",2,2901,29,"light","shallow",20.7736361025879,588,0.588,0.00581744783648553,"0",-0.000571756233336845,0.00638920406982238,1.10722718631309,"NP","SF1"
"232","2901_SF1eD",168.706676465223,-0.00765109812958756,29.0552525102702,"SF1e","OFRA","311",2,2901,29,"dark","shallow",20.7736361025879,588,0.588,-0.00449884570019748,"0",-0.000633823691297962,-0.00386502200889952,-0.669795078883899,"R","SF1"
"233","2901_SL3e",137.139656696911,0.0154361425848363,29.1873491522514,"SL3e","DLAB","413",6,2901,29,"light","shallow",21.1396782761011,572,0.572,0.00882947355852634,"0",-0.000571756233336845,0.00940122979186319,1.60099064936903,"NP","SL3"
"234","2901_SL3eD",141.232552084909,-0.00756663651587575,29.0526820583452,"SL3e","DLAB","413",6,2901,29,"dark","shallow",21.1396782761011,572,0.572,-0.00432811608708093,"0",-0.000633823691297962,-0.00369429239578297,-0.629122754429712,"R","SL3"
"237","2902_MA3e",145.594080896665,0.0153935966517452,29.1873280203616,"MA3e","PAST","123",8,2902,29,"light","deep",22.4759363257498,574,0.574,0.00883592447810173,"0",-0.00056499698116822,0.00940092145926995,1.50575783641987,"NP","MA3"
"238","2902_MA3eD",150.799425244557,-0.00786078982758766,29.0968692520069,"MA3e","PAST","123",8,2902,29,"dark","deep",22.4759363257498,574,0.574,-0.00451209336103531,"0",-0.000420596878260246,-0.00409149648277507,-0.655340321511561,"R","MA3"
"239","2902_MC3e",130.096726715978,0.0158752589376071,29.3007876926307,"MC3e","MCAV","223",5,2902,29,"light","deep",22.1340117470291,554,0.554,0.00879489345143434,"0",-0.00056499698116822,0.00935989043260256,1.52234515561292,"NP","MC3"
"240","2902_MC3eD",134.447818110663,-0.00644094499700176,29.2721528527765,"MC3e","MCAV","223",5,2902,29,"dark","deep",22.1340117470291,554,0.554,-0.00356828352833898,"0",-0.000420596878260246,-0.00314768665007873,-0.511957437711417,"R","MC3"
"241","2902_MF3e",154.709081740706,0.0159168635288539,29.3446685108527,"MF3e","OFRA","323",1,2902,29,"light","deep",29.6472601029022,567,0.567,0.00902486162086017,"0",-0.00056499698116822,0.00958985860202839,1.16447492441039,"NP","MF3"
"242","2902_MF3eD",169.368506097737,-0.0135420008234329,29.3104284924668,"MF3e","OFRA","323",1,2902,29,"dark","deep",29.6472601029022,567,0.567,-0.00767831446688645,"0",-0.000420596878260246,-0.0072577175886262,-0.881288295389449,"R","MF3"
"243","2902_ML2e",151.176532777829,0.0123238771102868,29.3176552624809,"ML2e","DLAB","422",3,2902,29,"light","deep",14.1022608584603,572,0.572,0.00704925770708404,"0",-0.00056499698116822,0.00761425468825226,1.94375335648846,"NP","ML2"
"244","2902_ML2eD",153.997742401546,-0.00523597199641933,29.3139537211354,"ML2e","DLAB","422",3,2902,29,"dark","deep",14.1022608584603,572,0.572,-0.00299497598195186,"0",-0.000420596878260246,-0.00257437910369161,-0.657182906082029,"R","ML2"
"245","2902_SA2e",140.054694645209,0.00756432145413069,29.2802845831528,"SA2e","PAST","112",6,2902,29,"light","shallow",18.7028725260182,577,0.577,0.00436461347903341,"0",-0.00056499698116822,0.00492961046020163,0.948870160561593,"NP","SA2"
"246","2902_SA2eD",143.343897966866,-0.00419686235418054,29.255704405895,"SA2e","PAST","112",6,2902,29,"dark","shallow",18.7028725260182,577,0.577,-0.00242158957836217,"0",-0.000420596878260246,-0.00200099270010193,-0.385158681392166,"R","SA2"
"247","2902_SC1e",134.67465425271,0.00964392618303424,29.3418113168741,"SC1e","MCAV","211",10,2902,29,"light","shallow",17.4874699944485,562,0.562,0.00541988651486524,"0",-0.00056499698116822,0.00598488349603346,1.23205818752285,"NP","SC1"
"248","2902_SC1eD",136.807780474445,-0.00442019668359648,29.2962873745209,"SC1e","MCAV","211",10,2902,29,"dark","shallow",17.4874699944485,562,0.562,-0.00248415053618122,"0",-0.000420596878260246,-0.00206355365792098,-0.424806628453049,"R","SC1"
