"","K","lwr_CI","upr_CI",".fitted","genotype","treatment","rate.type","species","group","term","estimate","std.error","statistic","p.value","fragment.ID2"
"309",297.885824752972,1.09025409551976,1.23239911498995,1.18772035042091,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"310",297.885824752972,1.09025409551976,1.23239911498995,1.18772035042091,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"311",297.885824752972,1.09025409551976,1.23239911498995,1.18772035042091,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"312",297.885824752972,1.09025409551976,1.23239911498995,1.18772035042091,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"313",297.955993614699,1.0912380208975,1.23381306322704,1.18907163255227,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"314",297.955993614699,1.0912380208975,1.23381306322704,1.18907163255227,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"315",297.955993614699,1.0912380208975,1.23381306322704,1.18907163255227,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"316",297.955993614699,1.0912380208975,1.23381306322704,1.18907163255227,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"317",298.026162476426,1.09222032380868,1.23520988264384,1.19041584968314,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"318",298.026162476426,1.09222032380868,1.23520988264384,1.19041584968314,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"319",298.026162476426,1.09222032380868,1.23520988264384,1.19041584968314,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"320",298.026162476426,1.09222032380868,1.23520988264384,1.19041584968314,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"321",298.096331338153,1.09320094322437,1.23658906894822,1.19175274772901,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"322",298.096331338153,1.09320094322437,1.23658906894822,1.19175274772901,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"323",298.096331338153,1.09320094322437,1.23658906894822,1.19175274772901,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"324",298.096331338153,1.09320094322437,1.23658906894822,1.19175274772901,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"325",298.16650019988,1.09417981487175,1.23795010293751,1.19308206262752,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"326",298.16650019988,1.09417981487175,1.23795010293751,1.19308206262752,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"327",298.16650019988,1.09417981487175,1.23795010293751,1.19308206262752,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"328",298.16650019988,1.09417981487175,1.23795010293751,1.19308206262752,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"329",298.236669061606,1.09515687106462,1.23929245010273,1.19440351996024,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"330",298.236669061606,1.09515687106462,1.23929245010273,1.19440351996024,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"331",298.236669061606,1.09515687106462,1.23929245010273,1.19440351996024,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"332",298.236669061606,1.09515687106462,1.23929245010273,1.19440351996024,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"333",298.306837923333,1.09613204052517,1.24061556022483,1.19571683456085,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"334",298.306837923333,1.09613204052517,1.24061556022483,1.19571683456085,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"335",298.306837923333,1.09613204052517,1.24061556022483,1.19571683456085,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"336",298.306837923333,1.09613204052517,1.24061556022483,1.19571683456085,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"337",298.37700678506,1.09710524819651,1.24191886696317,1.19702171010942,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"338",298.37700678506,1.09710524819651,1.24191886696317,1.19702171010942,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"339",298.37700678506,1.09710524819651,1.24191886696317,1.19702171010942,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"340",298.37700678506,1.09710524819651,1.24191886696317,1.19702171010942,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"341",298.447175646787,1.09807641504568,1.24320178743611,1.19831783871229,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"342",298.447175646787,1.09807641504568,1.24320178743611,1.19831783871229,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"343",298.447175646787,1.09807641504568,1.24320178743611,1.19831783871229,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"344",298.447175646787,1.09807641504568,1.24320178743611,1.19831783871229,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"345",298.517344508514,1.09904545785642,1.24446372179389,1.1996049004672,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"346",298.517344508514,1.09904545785642,1.24446372179389,1.1996049004672,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"347",298.517344508514,1.09904545785642,1.24446372179389,1.1996049004672,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"348",298.517344508514,1.09904545785642,1.24446372179389,1.1996049004672,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"349",298.587513370241,1.10001228901136,1.24570405278366,1.20088256301309,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"350",298.587513370241,1.10001228901136,1.24570405278366,1.20088256301309,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"351",298.587513370241,1.10001228901136,1.24570405278366,1.20088256301309,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"352",298.587513370241,1.10001228901136,1.24570405278366,1.20088256301309,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"353",298.657682231968,1.100976816263,1.24692214530703,1.20215048106422,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"354",298.657682231968,1.100976816263,1.24692214530703,1.20215048106422,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"355",298.657682231968,1.100976816263,1.24692214530703,1.20215048106422,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"356",298.657682231968,1.100976816263,1.24692214530703,1.20215048106422,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"357",298.727851093695,1.10193894249302,1.24811734596992,1.20340829592814,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"358",298.727851093695,1.10193894249302,1.24811734596992,1.20340829592814,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"359",298.727851093695,1.10193894249302,1.24811734596992,1.20340829592814,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"360",298.727851093695,1.10193894249302,1.24811734596992,1.20340829592814,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"361",298.798019955422,1.10289856545922,1.24928898262508,1.20465563500691,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"362",298.798019955422,1.10289856545922,1.24928898262508,1.20465563500691,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"363",298.798019955422,1.10289856545922,1.24928898262508,1.20465563500691,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"364",298.798019955422,1.10289856545922,1.24928898262508,1.20465563500691,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"365",298.868188817149,1.10385557752952,1.25043636390726,1.20589211128134,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"366",298.868188817149,1.10385557752952,1.25043636390726,1.20589211128134,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"367",298.868188817149,1.10385557752952,1.25043636390726,1.20589211128134,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"368",298.868188817149,1.10385557752952,1.25043636390726,1.20589211128134,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"369",298.938357678875,1.10480986540244,1.25155877876127,1.20711732277752,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"370",298.938357678875,1.10480986540244,1.25155877876127,1.20711732277752,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"371",298.938357678875,1.10480986540244,1.25155877876127,1.20711732277752,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"372",298.938357678875,1.10480986540244,1.25155877876127,1.20711732277752,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"373",299.008526540602,1.10576130981322,1.25265549596305,1.20833085201523,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"374",299.008526540602,1.10576130981322,1.25265549596305,1.20833085201523,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"375",299.008526540602,1.10576130981322,1.25265549596305,1.20833085201523,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"376",299.008526540602,1.10576130981322,1.25265549596305,1.20833085201523,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"377",299.078695402329,1.1067097852251,1.25372576363403,1.2095322654379,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"378",299.078695402329,1.1067097852251,1.25372576363403,1.2095322654379,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"379",299.078695402329,1.1067097852251,1.25372576363403,1.2095322654379,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
"380",299.078695402329,1.1067097852251,1.25372576363403,1.2095322654379,"ML2","deep","GP","DLAB","deep GP DLAB","Th",307.908301867049,0.350686003607464,878.017082802377,1.00956812932228e-11,"ML"
"381",299.148864264056,1.10765515950479,1.25476880874902,1.21072111282336,"ML2","deep","GP","DLAB","deep GP DLAB","lnc",1.23073949606017,0.0380059385496084,32.3828207650683,5.42171390818411e-06,"ML"
"382",299.148864264056,1.10765515950479,1.25476880874902,1.21072111282336,"ML2","deep","GP","DLAB","deep GP DLAB","E",0.176663230627333,0.0604784144021819,2.92109560698005,0.043196148848203,"ML"
"383",299.148864264056,1.10765515950479,1.25476880874902,1.21072111282336,"ML2","deep","GP","DLAB","deep GP DLAB","Eh",5.55365954577927,0.808706483866074,6.86733648929046,0.00235488723247045,"ML"
