"","fragment.ID2","species","treatment","rate.type","meanTopt","seTopt","meanE","seE","meanTh_C","seTh_C","meanEh","seEh","meanlnc","selnc","meanPmax","sePmax"
"1","MA","PAST","deep","GP",30.2438487662593,0.956412249559619,0.173666836689749,0.0281160102989844,34.7164081604579,0.428105232095377,4.04355226812968,0.578844759205223,1.02853147763463,0.090214875872645,0.996174910878165,0.0954582151013124
"2","MC","MCAV","deep","GP",31.7620739490627,1.89325487705291,0.162725752042396,0.0932396729313852,34.8197288895734,0.877591775936949,3.16179701257958,0.263320747156896,0.999824448865834,0.112238205378165,0.981623059169252,0.0867344645390785
"3","MF","OFRA","deep","GP",29.6171982389827,0.281910676359702,0.39061772790135,0.0570489352441805,32.3199753363208,0.601848254215807,3.21425127124811,0.398078646936687,1.35090788364565,0.0608205463182917,1.18131526405629,0.0429605976776393
"4","ML","DLAB","deep","GP",31.0533816081806,0.144305457014298,0.132111557055801,0.0672124101228805,34.9396002913285,0.201063784002303,5.12162086906526,0.534670232984953,1.21874249140802,0.00794681011526178,1.20879446416943,0.03318794709103
"5","SA","PAST","shallow","GP",26.9253807567997,2.41461874764596,0.576064378759308,0.393281117381281,30.1422784223732,3.72133730842435,3.39348844726153,1.12514914575278,1.54645276104215,0.415626252314131,0.960715444834942,0.0376333045978275
"6","SC","MCAV","shallow","GP",31.2705016929444,0.422749920803584,0.15716612594895,0.0766733359117269,35.2854685729876,0.730065941971045,5.26321500581694,0.982142922060409,0.914274865563718,0.037206424427517,0.893694619336142,0.0202203997974998
"7","SF","OFRA","shallow","GP",28.9162926357759,0.93875963719872,0.525242960319433,0.292333983310568,31.4423516083502,2.40383857461177,3.37476479051347,0.453559746451972,1.46548817231104,0.219769105051409,1.17151010974772,0.0206902344714073
"8","SL","DLAB","shallow","GP",29.3464545091763,1.13172799484688,0.522022155219252,0.193869730399366,31.4184276477598,2.17542530107638,3.18817186036785,0.393150472613252,1.54443040314082,0.183988218006866,1.26426800659923,0.0206128592676578
